This file includes the data from the calculated trajectory of Particle1 (proton)

Analytic formula for the resulting electric field:
0
REMARK: This does not include the electric field produced by the WOS objects 

Analytic formula for the resulting magnetic field:
(-1.0e-5*y*(-(20*z - 200)/(20*sqrt(y**2 + (x + 5)**2 + (z - 10)**2)) + (20*z + 200)/(20*sqrt(y**2 + (x + 5)**2 + (z + 10)**2)))/(sqrt(y**2 + (x + 5)**2)*sqrt(400*y**2 + (20*x + 100)**2)))*L.i + (5.0e-7*(20*x + 100)*(-(20*z - 200)/(20*sqrt(y**2 + (x + 5)**2 + (z - 10)**2)) + (20*z + 200)/(20*sqrt(y**2 + (x + 5)**2 + (z + 10)**2)))/(sqrt(y**2 + (x + 5)**2)*sqrt(400*y**2 + (20*x + 100)**2)))*L.j

Data concerning the trajectory of the particle (easily imported into excel matlab...):
t;x;y;z;v;a;E;B
0.2780000000000002;18.193062534080397;0.0;-4.189289011818518;82.9514400063094*L.i + 55.8490698491439*L.k;(-176.430448008307)*L.i + 262.048406313035*L.k;(-9.20939136739163e-7)*L.i + (1.36785138743420e-6)*L.k;(1.64897847338082e-8)*L.j
0.2785000000000002;18.234516204775453;0.0;-4.161331783211231;82.8632428717096*L.i + 55.9798447402531*L.k;(-176.358090390737)*L.i + 261.051158123613*L.k;(-9.20561441377542e-7)*L.i + (1.36264590903153e-6)*L.k;(1.64445158482327e-8)*L.j
0.2790000000000002;18.275925786060334;0.0;-4.133309291523639;82.7750823646197*L.i + 56.1101221695010*L.k;(-176.283937968766)*L.i + 260.058558868016*L.k;(-9.20174377419775e-7)*L.i + (1.35746469733084e-6)*L.k;(1.63994364021151e-8)*L.j
0.2795000000000002;18.317291296471893;0.0;-4.1052217849073624;82.6869593774485*L.i + 56.2399044541388*L.k;(-176.208010716234)*L.i + 259.070579683182*L.k;(-9.19778049126155e-7)*L.i + (1.35230760167152e-6)*L.k;(1.63545450627311e-8)*L.j
0.2800000000000002;18.35861275499071;0.0;-4.077069510358987;82.5988747926721*L.i + 56.3691938970490*L.k;(-176.130328389226)*L.i + 258.087191957611*L.k;(-9.19372559620334e-7)*L.i + (1.34717447270602e-6)*L.k;(1.63098405109584e-8)*L.j
0.2805000000000002;18.399890181036138;0.0;-4.048852713727217;82.5108294829426*L.i + 56.4979927868705*L.k;(-176.050910528991)*L.i + 257.108367328487*L.k;(-9.18958010904555e-7)*L.i + (1.34206516238492e-6)*L.k;(1.62653214411041e-8)*L.j
0.2810000000000002;18.441123594461434;0.0;-4.020571639719969;82.4228243111941*L.i + 56.6263033981224*L.k;(-175.969776464812)*L.i + 256.134077678842*L.k;(-9.18534503874621e-7)*L.i + (1.33697952394208e-6)*L.k;(1.62209865607364e-8)*L.j
0.2815000000000002;18.482313015548918;0.0;-3.9922265319113985;82.3348601307487*L.i + 56.7541279913258*L.k;(-175.886945316823)*L.i + 255.164295134758*L.k;(-9.18102138334633e-7)*L.i + (1.33191741188005e-6)*L.k;(1.61768345905176e-8)*L.j
0.2820000000000002;18.523458465005188;0.0;-3.96381763274887;82.2469377854198*L.i + 56.8814688131251*L.k;(-175.802435998796)*L.i + 254.198992062610*L.k;(-9.17661013011487e-7)*L.i + (1.32687868195564e-6)*L.k;(1.61328642640402e-8)*L.j
0.2825000000000002;18.564559963956405;0.0;-3.9353451835598645;82.1590581096149*L.i + 57.0083280964073*L.k;(-175.716267220865)*L.i + 253.238141066335*L.k;(-9.17211225569141e-7)*L.i + (1.32186319116574e-6)*L.k;(1.60890743276647e-8)*L.j
0.2830000000000002;18.6056175339436;0.0;-3.9068094245588303;82.0712219284366*L.i + 57.1347080604201*L.k;(-175.628457492220)*L.i + 252.281714984755*L.k;(-9.16752872622649e-7)*L.i + (1.31687079773327e-6)*L.k;(1.60454635403608e-8)*L.j
0.2835000000000002;18.64663119691806;0.0;-3.8782105948539716;81.9834300577826*L.i + 57.2606109108885*L.k;(-175.539025123752)*L.i + 251.329686888921*L.k;(-9.16286049751972e-7)*L.i + (1.31190136109335e-6)*L.k;(1.60020306735500e-8)*L.j
0.2840000000000002;18.687600975236748;0.0;-3.849548932453982;81.8956833044440*L.i + 57.3860388401306*L.k;(-175.447988230654)*L.i + 250.382030079500*L.k;(-9.15810851515573e-7)*L.i + (1.30695474187969e-6)*L.k;(1.59587745109510e-8)*L.j
0.2845000000000002;18.728526891657758;0.0;-3.8208246742747196;81.8079824662026*L.i + 57.5109940271716*L.k;(-175.355364734989)*L.i + 249.438718084195*L.k;(-9.15327371463786e-7)*L.i + (1.30203080191105e-6)*L.k;(1.59156938484269e-8)*L.j
0.2850000000000002;18.769408969335853;0.0;-3.792038056145825;81.7203283319268*L.i + 57.6354786378564*L.k;(-175.261172368206)*L.i + 248.499724655203*L.k;(-9.14835702151988e-7)*L.i + (1.29712940417805e-6)*L.k;(1.58727874938352e-8)*L.j
0.2855000000000002;18.81024723181803;0.0;-3.7631893128172833;81.6327216816664*L.i + 57.7594948249619*L.k;(-175.165428673625)*L.i + 247.565023766699*L.k;(-9.14335935153543e-7)*L.i + (1.29225041282999e-6)*L.k;(1.58300542668796e-8)*L.j
0.2860000000000002;18.85104170303912;0.0;-3.7342786779659303;81.5451632867457*L.i + 57.8830447283067*L.k;(-175.068151008879)*L.i + 246.634589612366*L.k;(-9.13828161072560e-7)*L.i + (1.28739369316194e-6)*L.k;(1.57874929989637e-8)*L.j
0.2865000000000002;18.891792407317467;0.0;-3.705306384201905;81.4576539098564*L.i + 58.0061304748605*L.k;(-174.969356548318)*L.i + 245.708396602942*L.k;(-9.13312469556436e-7)*L.i + (1.28255911160200e-6)*L.k;(1.57451025330476e-8)*L.j
0.2870000000000002;18.932499369350623;0.0;-3.6762726630750473;81.3701943051480*L.i + 58.1287541788522*L.k;(-174.869062285374)*L.i + 244.786419363817*L.k;(-9.12788949308214e-7)*L.i + (1.27774653569870e-6)*L.k;(1.57028817235056e-8)*L.j
0.2875000000000002;18.9731626142111;0.0;-3.64717774508124;81.2827852183180*L.i + 58.2509179418763*L.k;(-174.767285034893)*L.i + 243.868632732645*L.k;(-9.12257688098733e-7)*L.i + (1.27295583410857e-6)*L.k;(1.56608294359867e-8)*L.j
0.2880000000000002;19.013782167342164;0.0;-3.6180218596687017;81.1954273867004*L.i + 58.3726238529987*L.k;(-174.664041435424)*L.i + 242.955011757004*L.k;(-9.11718772778603e-7)*L.i + (1.26818687658388e-6)*L.k;(1.56189445472766e-8)*L.j
0.2885000000000002;19.05435805455369;0.0;-3.5888052352442243;81.1081215393536*L.i + 58.4938739888610*L.k;(-174.559347951478)*L.i + 242.045531692073*L.k;(-9.11172289289980e-7)*L.i + (1.26343953396057e-6)*L.k;(1.55772259451620e-8)*L.j
0.2890000000000002;19.09489030201802;0.0;-3.5595280991793588;81.0208683971468*L.i + 58.6146704137836*L.k;(-174.453220875752)*L.i + 241.140167998347*L.k;(-9.10618322678168e-7)*L.i + (1.25871367814630e-6)*L.k;(1.55356725282969e-8)*L.j
0.2895000000000002;19.13537893626592;0.0;-3.53019067781655;80.9336686728451*L.i + 58.7350151798680*L.k;(-174.345676331312)*L.i + 240.238896339383*L.k;(-9.10056957103033e-7)*L.i + (1.25400918210866e-6)*L.k;(1.54942832060700e-8)*L.j
0.2900000000000002;19.175823984182525;0.0;-3.500793196475223;80.8465230711938*L.i + 58.8549103270977*L.k;(-174.236730273750)*L.i + 239.341692579570*L.k;(-9.09488275850246e-7)*L.i + (1.24932591986357e-6)*L.k;(1.54530568984751e-8)*L.j
0.2905000000000002;19.21622547300336;0.0;-3.471335879457815;80.7594322890020*L.i + 58.9743578834381*L.k;(-174.126398493299)*L.i + 238.448532781934*L.k;(-9.08912361342347e-7)*L.i + (1.24466376646380e-6)*L.k;(1.54119925359829e-8)*L.j
0.2910000000000002;19.25658343031039;0.0;-3.4418189500557594;80.6723970152245*L.i + 59.0933598649351*L.k;(-174.014696616928)*L.i + 237.559393205970*L.k;(-9.08329295149645e-7)*L.i + (1.24002259798765e-6)*L.k;(1.53710890594140e-8)*L.j
0.2915000000000002;19.296897884028116;0.0;-3.4122426305554234;80.5854179310426*L.i + 59.2119182758130*L.k;(-173.901640110392)*L.i + 236.674250305500*L.k;(-9.07739158000940e-7)*L.i + (1.23540229152779e-6)*L.k;(1.53303454198146e-8)*L.j
0.2920000000000002;19.33716886241971;0.0;-3.3826071422439927;80.4984957099450*L.i + 59.3300351085710*L.k;(-173.787244280256)*L.i + 235.793080726563*L.k;(-9.07142029794093e-7)*L.i + (1.23080272518021e-6)*L.k;(1.52897605783337e-8)*L.j
0.2925000000000002;19.377396394083174;0.0;-3.3529127054153105;80.4116310178059*L.i + 59.4477123440790*L.k;(-173.671524275889)*L.i + 234.915861305328*L.k;(-9.06537989606426e-7)*L.i + (1.22622377803337e-6)*L.k;(1.52493335061014e-8)*L.j
0.2930000000000002;19.417580507947577;0.0;-3.3231595393756694;80.3248245129641*L.i + 59.5649519516718*L.k;(-173.554495091427)*L.i + 234.042569066041*L.k;(-9.05927115704964e-7)*L.i + (1.22166533015745e-6)*L.k;(1.52090631841100e-8)*L.j
0.2935000000000002;19.45772123326928;0.0;-3.2933478624495547;80.2380768462993*L.i + 59.6817558892430*L.k;(-173.436171567704)*L.i + 233.173181218988*L.k;(-9.05309485556524e-7)*L.i + (1.21712726259375e-6)*L.k;(1.51689486030956e-8)*L.j
0.2940000000000002;19.497818599628246;0.0;-3.263477891985342;80.1513886613089*L.i + 59.7981261033374*L.k;(-173.316568394157)*L.i + 232.307675158499*L.k;(-9.04685175837644e-7)*L.i + (1.21260945734422e-6)*L.k;(1.51289887634223e-8)*L.j
0.2945000000000002;19.53787263692436;0.0;-3.233549844360949;80.0647605941827*L.i + 59.9140645292423*L.k;(-173.195700110697)*L.i + 231.446028460963*L.k;(-9.04054262444376e-7)*L.i + (1.20811179736114e-6)*L.k;(1.50891826749675e-8)*L.j
0.2950000000000002;19.577883375373784;0.0;-3.2035639349894414;79.9781932738776*L.i + 60.0295730910782*L.k;(-173.073581109558)*L.i + 230.588218882878*L.k;(-9.03416820501910e-7)*L.i + (1.20363416653695e-6)*L.k;(1.50495293570090e-8)*L.j
0.2955000000000002;19.617850845505384;0.0;-3.1735203783245933;79.8916873221909*L.i + 60.1446537018887*L.k;(-172.950225637113)*L.i + 229.734224358925*L.k;(-9.02772924374071e-7)*L.i + (1.19917644969415e-6)*L.k;(1.50100278381133e-8)*L.j
0.2960000000000002;19.65777507815714;0.0;-3.143419387866405;79.8052433538327*L.i + 60.2593082637284*L.k;(-172.825647795667)*L.i + 228.884023000064*L.k;(-9.02122647672664e-7)*L.i + (1.19473853257541e-6)*L.k;(1.49706771560261e-8)*L.j
0.2965000000000002;19.697656104472642;0.0;-3.1132611761665743;79.7188619764975*L.i + 60.3735386677514*L.k;(-172.699861545217)*L.i + 228.037593091657*L.k;(-9.01466063266679e-7)*L.i + (1.19032030183373e-6)*L.k;(1.49314763575638e-8)*L.j
0.2970000000000002;19.737493955897584;0.0;-3.083045954833926;79.6325437909349*L.i + 60.4873467942972*L.k;(-172.572880705193)*L.i + 227.194913091613*L.k;(-9.00803243291364e-7)*L.i + (1.18592164502279e-6)*L.k;(1.48924244985066e-8)*L.j
0.2975000000000002;19.777288664176318;0.0;-3.0527739345397964;79.5462893910196*L.i + 60.6007345129772*L.k;(-172.444718956169)*L.i + 226.355961628559*L.k;(-9.00134259157151e-7)*L.i + (1.18154245058740e-6)*L.k;(1.48535206434931e-8)*L.j
0.2980000000000002;19.817040261348435;0.0;-3.022445325023378;79.4600993638201*L.i + 60.7137036827594*L.k;(-172.315389841545)*L.i + 225.520717500033*L.k;(-8.99459181558464e-7)*L.i + (1.17718260785405e-6)*L.k;(1.48147638659166e-8)*L.j
0.2985000000000002;19.856748779745374;0.0;-2.992060335097018;79.3739742896675*L.i + 60.8262561520521*L.k;(-172.184906769213)*L.i + 224.689159670703*L.k;(-8.98778080482382e-7)*L.i + (1.17284200702162e-6)*L.k;(1.47761532478220e-8)*L.j
0.2990000000000002;19.89641425198707;0.0;-2.9616191726514796;79.2879147422219*L.i + 60.9383937587874*L.k;(-172.053283013191)*L.i + 223.861267270601*L.k;(-8.98091025217181e-7)*L.i + (1.16852053915215e-6)*L.k;(1.47376878798056e-8)*L.j
0.2995000000000002;19.936036710978644;0.0;-2.9311220446611572;79.2019212885398*L.i + 61.0501183305034*L.k;(-171.920531715231)*L.i + 223.037019593391*L.k;(-8.97398084360749e-7)*L.i + (1.16421809616185e-6)*L.k;(1.46993668609143e-8)*L.j
0.3000000000000002;19.9756161899071;0.0;-2.900569157189256;79.1159944891393*L.i + 61.1614316844254*L.k;(-171.786665886416)*L.i + 222.216396094647*L.k;(-8.96699325828877e-7)*L.i + (1.15993457081205e-6)*L.k;(1.46611892985482e-8)*L.j
0.3005000000000002;20.015152722238092;0.0;-2.8699607153929247;79.0301348980656*L.i + 61.2723356275466*L.k;(-171.651698408716)*L.i + 221.399376390165*L.k;(-8.95994816863421e-7)*L.i + (1.15566985670040e-6)*L.k;(1.46231543083628e-8)*L.j
